timestamp_ns,sequence_number,price,quantity,buy_order_id,sell_order_id
79670673635,7842,10102,100,2194,2094
79670673635,7844,10102,100,2194,2096
79686662629,7848,10102,100,2195,2096
79770233555,7858,9996,100,2115,2199
79908178886,7874,9996,100,2118,2204
80175475982,7900,9996,100,2128,2211
80213298024,7904,9996,100,2132,2212
80517362324,7932,10102,100,2218,2124
80517362324,7934,10102,100,2218,2127
80517362324,7936,10102,300,2218,2129
80701023439,7958,9996,200,2160,2224
80701023439,7960,9996,300,2161,2224
80776410921,7964,10102,100,2225,2139
80776410921,7966,10102,100,2225,2141
80862938583,7972,9996,100,2164,2226
80862938583,7974,9996,100,2166,2226
80893275867,7982,10102,100,2228,2143
81183329115,8000,9996,100,2178,2233
81211389513,8008,9996,100,2178,2235
81271362891,8014,10102,100,2236,2152
81271362891,8016,10102,100,2236,2153
81371675720,8026,10102,200,2238,2155
81371675720,8028,10102,100,2238,2156
81371675720,8030,10102,100,2238,2157
81371675720,8032,10102,100,2238,2159
81915654602,8076,9996,100,2190,2254
82043049239,8102,9996,100,2200,2263
82847033257,8168,9996,100,2213,2284
82950975995,8182,10102,100,2288,2202
83036528209,8186,10102,200,2289,2206
83155039727,8194,9996,100,2216,2291
83155039727,8196,9996,100,2217,2291
83215478306,8208,10102,100,2295,2207
83249217268,8216,10102,200,2298,2220
83249217268,8218,10102,100,2298,2221
83249217268,8220,10102,200,2298,2222
83730135752,8254,10102,100,2309,2244
83800153397,8266,10102,100,2312,2246
84444207712,8316,9996,200,2256,2323
84770999121,8352,9996,500,2275,2332
84780414908,8356,9996,100,2283,2333
84978834417,8374,10102,100,2338,2276
85079466070,8388,9996,100,2285,2344
85326541652,8408,10102,100,2349,2280
85684874218,8432,9996,200,2300,2355
85942617932,8454,10102,100,2360,2302
85963365028,8460,10102,100,2361,2310
85963365028,8462,10102,100,2361,2314
86058705522,8472,9996,200,2305,2365
86174148872,8482,10102,100,2367,2321
86224449085,8492,9996,200,2305,2371
86280811357,8496,10102,100,2372,2321
86298882234,8502,10102,100,2374,2321
86691016973,8530,10102,200,2384,2321
87316057979,8580,9996,100,2319,2399
87316057979,8582,9996,200,2322,2399
87316057979,8584,9996,100,2324,2399
87316057979,8586,9996,100,2325,2399
87745149398,8610,10102,200,2406,2350
87745149398,8612,10102,100,2406,2351
87745149398,8614,10102,200,2406,2354
87776695545,8618,9996,100,2327,2407
87808280845,8622,9996,200,2327,2408
87832226808,8626,9996,100,2327,2409
87963753437,8638,10102,100,2414,2357
88011814478,8644,10102,100,2416,2359
88104303249,8652,9996,500,2327,2419
88341657604,8676,9996,200,2337,2423
88341657604,8678,9996,300,2341,2423
88604815557,8700,10102,100,2425,2383
88613270854,8704,9996,100,2358,2426
88653383563,8710,9996,100,2362,2427
88781386028,8722,10102,100,2430,2388
89039297135,8740,10102,100,2433,2389
89759123401,8794,9996,100,2396,2445
89936661612,8812,10102,100,2452,2411
90077314966,8834,10102,100,2461,2413
90224999488,8842,10102,100,2464,2413
90667681472,8880,10102,100,2478,2415
90728949438,8886,10102,200,2479,2417
90728949438,8888,10102,100,2479,2418
90728949438,8890,10102,100,2479,2422
90728949438,8892,10102,100,2479,2424
90972649342,8908,9996,100,2420,2484
91132246499,8926,9996,100,2437,2489
91192856622,8940,10102,100,2493,2429
91192856622,8942,10102,100,2493,2435
91192856622,8944,10102,100,2493,2438
91192856622,8946,10102,100,2493,2439
91192856622,8948,10102,100,2493,2440
91287809098,8956,9996,100,2453,2496
91346517396,8962,10102,100,2497,2446
91346517396,8964,10102,100,2497,2448
91346517396,8966,10102,200,2497,2449
91346517396,8968,10102,100,2497,2450
91358394481,8974,9996,100,2455,2498
91514526481,8986,9996,100,2455,2502
91727766745,8996,9996,100,2458,2504
91727766745,8998,9996,100,2459,2504
91763336966,9002,10102,100,2505,2466
91795816167,9014,10102,100,2508,2467
91795816167,9016,10102,400,2508,2472
91882708076,9024,10102,100,2510,2472
91946455599,9030,9996,100,2468,2511
92127229254,9042,10102,500,2516,2474
92326899031,9056,10102,500,2520,2476
92368956920,9062,9996,200,2470,2521
92368956920,9064,9996,100,2471,2521
92368956920,9066,9996,100,2477,2521
92368956920,9068,9996,100,2481,2521
92368956920,9070,9996,200,2482,2521
92368956920,9072,9996,100,2491,2521
92368956920,9074,9996,100,2494,2521
92368956920,9076,9996,100,2495,2521
92375286781,9080,10102,100,2522,2483
92375286781,9082,10102,100,2522,2485
92375286781,9084,10102,100,2522,2487
92375286781,9086,10102,100,2522,2488
92375286781,9088,10102,100,2522,2492
92430234687,9096,10102,500,2524,2512
92462774296,9106,10102,100,2527,2515
92462774296,9108,10103,200,2527,1485
92462774296,9110,10103,100,2527,1600
92462774296,9112,10103,100,2527,1623
92515978974,9116,9996,100,2495,2528
92778967732,9148,9996,100,2501,2536
93044137986,9170,9996,200,2507,2544
93176799275,9186,9996,200,2509,2550
93176799275,9188,9996,300,2513,2550
93381871373,9208,10103,100,2557,1789
93469727728,9226,10103,100,2561,1810
93469727728,9228,10103,100,2561,1833
93729024909,9250,9996,200,2526,2570
93940176141,9266,10103,100,2576,1865
93979681542,9274,10103,100,2578,1892
94034789074,9282,9996,100,2532,2580
94091333014,9286,9996,100,2532,2581
94135349733,9294,9996,200,2535,2582
94135349733,9296,9996,100,2537,2582
94135349733,9298,9996,200,2540,2582
94136631868,9302,10103,100,2583,1930
94177672547,9308,10103,100,2585,1930
94436399898,9330,10103,100,2591,1932
94755820566,9356,10103,200,2599,1958
94755820566,9358,10103,200,2599,1970
94755820566,9360,10103,500,2599,1978
94755820566,9362,10103,100,2599,2015
94912059087,9382,10103,100,2605,2018
94935508769,9390,9996,200,2553,2608
94954563403,9394,10103,100,2609,2040
95096955017,9416,10103,100,2616,2136
95096955017,9418,10103,100,2616,2169
95096955017,9420,10103,100,2616,2172
95096955017,9422,10103,100,2616,2173
95096955017,9424,10103,100,2616,2214
95101781350,9428,10103,100,2617,2227
95360329915,9452,9996,100,2556,2624
95373806712,9456,9996,500,2556,2625
95374252608,9460,9996,200,2556,2626
95593366794,9474,10103,500,2630,2277
95768173037,9486,9996,100,2563,2632
95784404673,9490,9996,100,2565,2633
95952566926,9502,10103,200,2637,2318
95952566926,9504,10103,500,2637,2345
95952566926,9506,10103,100,2637,2368
95952566926,9508,10103,200,2637,2403
96081420004,9518,9996,100,2567,2640
96081420004,9520,9996,100,2568,2640
96081420004,9522,9996,300,2572,2640
96225452322,9540,9996,200,2572,2647
96225452322,9542,9996,100,2579,2647
96225452322,9544,9996,200,2584,2647
96238363038,9552,10103,200,2648,2442
96466800870,9574,10103,100,2652,2517
96563186160,9592,9996,200,2615,2654
96993517975,9626,10103,100,2662,2566
97761423184,9678,9996,100,2650,2678
97761423184,9680,9996,100,2655,2678
97864365186,9694,10103,100,2682,2577
97864365186,9696,10103,100,2682,2586
97864365186,9698,10103,300,2682,2589
98086715972,9720,10103,200,2689,2589
98088473617,9724,9996,100,2669,2690
98325314674,9746,10103,100,2695,2594
98443351327,9758,9996,100,2683,2699
98530103503,9768,9996,100,2685,2702
98725580272,9784,9996,100,2687,2707
98766191014,9794,10103,100,2711,2597
98766191014,9796,10103,100,2711,2598
98842874652,9804,10103,100,2712,2601
98842874652,9806,10103,100,2712,2603
99247628878,9836,9996,200,2694,2723
99709022643,9872,10103,200,2731,2619
100038458676,9904,9996,100,2721,2742
100090868850,9908,9996,100,2722,2743
100212352262,9918,9996,100,2726,2747
100212352262,9920,9996,100,2728,2747
100554528598,9946,10103,100,2755,2635
100648899360,9956,9996,100,2737,2758
100748768155,9968,10103,100,2762,2642
100866581019,9988,10103,100,2768,2644
100866581019,9990,10103,100,2768,2649
100907376288,10000,10103,100,2771,2653
101092150529,10014,10103,100,2776,2653
101092150529,10016,10103,100,2776,2656
101258768777,10034,10103,100,2780,2658
101258768777,10036,10103,100,2780,2661
101494503315,10058,9996,200,2770,2787
101494503315,10060,9996,100,2774,2787
101494503315,10062,9996,500,2775,2787
101494503315,10064,9996,200,2777,2787
101568191307,10070,9996,200,2777,2789
101880722695,10096,10103,100,2795,2677
102208154129,10126,10103,100,2805,2679
102208154129,10128,10103,100,2805,2684
102208154129,10130,10103,100,2805,2686
102208154129,10132,10103,200,2805,2693
102323743028,10152,9996,100,2798,2812
102374047994,10156,9996,100,2801,2813
102690829480,10180,10103,200,2823,2704
102726883214,10186,9996,100,2806,2825
102819897545,10200,9996,100,2810,2830
102891212649,10206,10103,200,2831,2709
102891212649,10208,10103,100,2831,2714
102891212649,10210,10103,100,2831,2716
102891212649,10212,10103,100,2831,2718
103000500510,10224,9996,100,2818,2834
103000500510,10226,9996,100,2832,2834
103064297306,10232,10103,100,2836,2719
103420130577,10258,9995,100,1348,2843
103444386063,10266,9995,100,1530,2845
103758742102,10304,9995,100,2095,2857
103758742102,10306,9995,200,2103,2857
103758742102,10308,9995,100,2111,2857
103758742102,10310,9995,100,2144,2857
103778728942,10314,9995,100,2144,2858
103809379523,10318,10103,100,2859,2732
104374203423,10378,10103,100,2879,2748
104814090560,10418,9995,100,2239,2892
105056812653,10444,9995,200,2262,2897
105400863731,10476,10103,100,2903,2800
105400863731,10478,10103,200,2903,2802
105400863731,10480,10103,100,2903,2807
105400863731,10482,10103,100,2903,2808
105454412831,10492,10103,100,2906,2808
105499952739,10502,10103,100,2909,2811
105499952739,10504,10103,100,2909,2817
105639427497,10516,9995,100,2353,2913
105652832532,10522,9995,200,2356,2915
105815638294,10534,9995,100,2356,2920
106064678738,10566,10103,100,2927,2822
107109869596,10646,10103,100,2947,2873
107262349317,10662,10103,200,2952,2884
107484182675,10690,10103,100,2959,2902
107484182675,10692,10103,100,2959,2904
107570386384,10700,9995,100,2786,2960
107697787149,10706,9995,100,2786,2962
107715290720,10712,9995,100,2786,2964
108018384037,10742,9995,100,2829,2974
108032435761,10746,9995,100,2829,2975
108032435761,10748,9995,400,2840,2975
108366905461,10794,9995,100,2850,2990
108398692723,10802,9995,100,2850,2992
108432892491,10808,9995,200,2852,2994
108632352579,10830,10103,200,3002,2934
108642514162,10838,9995,100,2853,3005
108642514162,10840,9995,100,2855,3005
108811846076,10858,10103,100,3009,2940
108978962230,10878,10103,100,3015,2941
109231613412,10896,9995,500,2871,3020
109326588997,10912,9995,100,2880,3024
109326588997,10914,9995,100,2882,3024
109468397351,10920,10103,100,3026,2945
109468397351,10922,10103,100,3026,2949
109826511929,10952,10103,200,3033,2970
109826511929,10954,10103,100,3033,2976
109826511929,10956,10103,100,3033,2981
109826511929,10958,10103,100,3033,2985
110111242275,10986,9995,100,2889,3043
110208012023,10996,9995,200,2893,3045
110235466870,11002,9995,100,2896,3046
110875387939,11056,10103,200,3061,2993
110875387939,11058,10103,100,3061,2996
110875387939,11060,10103,200,3061,2998
110984861060,11068,9995,100,2922,3064
110984861060,11070,9995,100,2923,3064
111113644278,11080,9995,100,2930,3065
111146010517,11084,9995,100,2930,3066
111146010517,11086,9995,100,2935,3066
111216737036,11094,10103,100,3068,2999
111570776216,11120,10103,100,3077,3007
111570776216,11122,10103,100,3077,3008
111570776216,11124,10103,200,3077,3011
111570776216,11126,10103,100,3077,3013
111570776216,11128,10103,100,3077,3016
111570776216,11130,10103,100,3077,3023
111570776216,11132,10103,100,3077,3030
111570776216,11134,10103,100,3077,3031
111570776216,11136,10103,100,3077,3035
112117540825,11178,10103,100,3090,3051
112117540825,11180,10103,100,3090,3055
112117540825,11182,10103,200,3090,3056
112117540825,11184,10103,100,3090,3059
112117540825,11186,10103,200,3090,3062
112117540825,11188,10103,300,3090,3067
112224087826,11206,9995,100,2948,3096
112486423414,11238,10103,100,3106,3078
112566993852,11250,9995,100,2958,3110
112583954976,11258,9995,100,2958,3112
112717132191,11266,10103,100,3114,3089
112717132191,11268,10103,900,3114,3092
112727579808,11272,10103,100,3115,3092
112727579808,11274,10103,100,3115,3094
112754650092,11282,9995,100,2965,3117
112832179478,11288,9995,500,2967,3118
112832179478,11290,9995,100,2969,3118
112832179478,11292,9995,100,2972,3118
112832179478,11294,9995,300,2973,3118
112841024098,11298,10103,100,3119,3094
112885083815,11306,10103,200,3121,3094
113073854221,11316,10103,200,3122,3102
113208164846,11328,9995,100,2979,3125
113408809325,11354,9995,400,2979,3134
113408809325,11356,9995,100,2980,3134
113408809325,11358,9995,200,2983,3134
113408809325,11360,9995,200,2995,3134
113408809325,11362,9995,100,2997,3134
113931731552,11400,10103,100,3146,3127
113931731552,11402,10103,400,3146,3129
113989598049,11410,9995,100,3025,3147
114147456017,11432,10103,100,3154,3136
114212123819,11448,10103,100,3158,3139
114416501952,11464,9995,200,3041,3161
114536008441,11484,10103,100,3168,3152
114612788330,11496,9995,100,3042,3171
114825196798,11514,9995,100,3050,3176
114825196798,11516,9995,100,3053,3176
114858072987,11522,9995,100,3054,3178
115030802286,11532,10103,100,3180,3159
115056303388,11540,9995,100,3060,3182
115233488539,11566,10103,100,3192,3162
115402048079,11590,10103,100,3197,3184
115436850708,11596,9995,100,3076,3198
115478124817,11600,10103,100,3199,3185
115478124817,11602,10103,100,3199,3188
115478124817,11604,10103,300,3199,3190
115566341059,11616,10104,500,3201,1965
115968710793,11642,10104,100,3210,2282
115968710793,11644,10104,100,3210,2398
116327382461,11676,10104,100,3219,2613
116327382461,11678,10104,100,3219,2639
116369166584,11684,9995,100,3087,3221
116369166584,11686,9995,200,3088,3221
116369166584,11688,9995,100,3091,3221
116369166584,11690,9995,500,3093,3221
116369166584,11692,9995,100,3095,3221
116745418403,11720,9995,100,3104,3231
116787924850,11726,10104,100,3233,2672
117074993708,11758,10104,100,3243,2734
117074993708,11760,10104,100,3243,2738
117155664684,11766,10104,100,3244,2772
117337716577,11778,10104,100,3247,2814
117361131812,11782,9995,100,3128,3248
117361131812,11784,9995,100,3133,3248
117795492659,11814,9995,100,3148,3256
117918139156,11826,9995,100,3153,3258
117918139156,11828,9995,100,3157,3258
118132669356,11852,9995,200,3160,3263
118195392235,11866,9995,100,3166,3266
118195392235,11868,9995,100,3167,3266
118195392235,11870,9995,100,3169,3266
118195392235,11872,9995,100,3170,3266
118195392235,11874,9995,100,3174,3266
118558979022,11902,9995,100,3189,3273
118695631310,11918,9995,100,3193,3277
119047996771,11956,10104,500,3287,3052
119047996771,11958,10104,100,3287,3057
119047996771,11960,10104,400,3287,3086
119533750386,11992,10104,200,3296,3098
119956390431,12018,10104,100,3302,3186
119988214477,12022,10104,400,3303,3186
119988214477,12024,10104,100,3303,3200
120131675319,12038,9995,100,3242,3305
120420129411,12058,9995,100,3242,3313
120512202797,12066,10104,100,3315,3205
120512202797,12068,10104,100,3315,3206
120542756408,12074,9995,1000,3245,3317
120577618018,12080,9995,100,3251,3318
120577618018,12082,9995,200,3257,3318
120577618018,12084,9995,200,3260,3318
120626027688,12090,10104,200,3320,3209
120737188183,12108,10104,200,3324,3212
120893204877,12114,10104,100,3326,3212
121155889709,12140,9995,100,3270,3337
121412124818,12172,10104,100,3343,3225
121668062147,12188,10104,200,3347,3232
121668062147,12190,10104,100,3347,3236
121668062147,12192,10104,200,3347,3237
121933585982,12214,9995,100,3282,3354
121933585982,12216,9995,100,3284,3354
121933585982,12218,9995,200,3285,3354
121933585982,12220,9995,100,3286,3354
122047552118,12232,10104,100,3357,3249
122047552118,12234,10104,100,3357,3252
122442967739,12274,10104,100,3371,3255
122459823733,12280,9995,100,3307,3373
122459841365,12284,9995,100,3307,3374
122459841365,12286,9995,100,3308,3374
122459841365,12288,9995,100,3310,3374
122459841365,12290,9995,200,3311,3374
122463372784,12294,10104,100,3375,3255
122463372784,12296,10104,400,3375,3262
122467651403,12304,10104,100,3377,3267
122716673903,12322,9995,100,3329,3383
122888846739,12346,10104,100,3387,3291
122888846739,12348,10104,100,3387,3292
122888846739,12350,10104,200,3387,3293
122888846739,12352,10104,100,3387,3298
122918754724,12358,9995,200,3351,3389
122989163752,12366,10104,200,3391,3301
123022576460,12372,10104,200,3392,3304
123022576460,12374,10104,300,3392,3306
123277656599,12392,9995,100,3359,3397
123407160352,12404,9995,100,3359,3400
123599193111,12424,9995,100,3362,3405
123599193111,12426,9995,100,3365,3405
123607479352,12430,9995,100,3366,3406
123688679296,12442,9995,100,3368,3409
124009670546,12478,9995,200,3390,3419
124067148363,12486,10104,200,3420,3346
124113817279,12494,10104,300,3421,3346
124113817279,12496,10104,100,3421,3350
124113817279,12498,10104,100,3421,3356
124157587334,12506,10104,100,3424,3358
124292267502,12516,10104,500,3428,3361
124308627936,12520,10104,500,3429,3369
124308970728,12524,10104,100,3430,3370
124308970728,12526,10104,100,3430,3379
124414650714,12534,10104,100,3431,3381
124414650714,12536,10104,100,3431,3382
124598707822,12550,10104,200,3434,3401
125142729275,12602,10104,100,3449,3413
125216259607,12608,10104,100,3451,3414
125233401276,12612,9995,200,3446,3452
125248122524,12616,9995,100,3447,3453
125248122524,12618,9994,100,1011,3453
125280065058,12628,9994,100,1223,3457
125957399537,12668,9994,100,1707,3468
126881001618,12746,9994,100,2740,3490
126881001618,12748,9994,100,2763,3490
126881001618,12750,9994,300,2816,3490
126909415742,12760,10104,200,3493,3448
126921847575,12764,10104,100,3494,3450
127007582073,12772,10104,100,3496,3455
127187835619,12786,9994,100,2874,3501
127187835619,12788,9994,100,2916,3501
127335083717,12804,10104,100,3505,3473
127479542008,12824,10104,100,3511,3488
127493039745,12828,10104,100,3512,3488
127541283724,12838,10104,100,3514,3499
128064145543,12874,10104,200,3529,3500
128187101784,12886,9994,200,3034,3533
128306126719,12894,10104,100,3536,3502
128325312187,12898,10104,200,3537,3506
128344844615,12902,9994,500,3044,3538
128502192254,12918,10104,100,3544,3507
128502192254,12920,10104,100,3544,3508
128664926667,12936,9994,100,3049,3548
128833024792,12942,10104,100,3550,3517
129080295911,12964,10104,100,3557,3517
129080295911,12966,10104,100,3557,3518
129202709243,12974,9994,100,3123,3560
129482660036,12988,9994,200,3126,3565
129621731782,12994,10104,100,3566,3521
129625992948,12998,9994,100,3126,3567
129637746933,13002,9994,100,3126,3568
129700921365,13014,9994,100,3135,3570
129978610620,13042,9994,100,3179,3579
130355548390,13068,9994,100,3295,3585
130412386038,13074,9994,100,3295,3587
130412386038,13076,9994,100,3342,3587
130676215125,13098,9994,100,3386,3594
130760013533,13116,10104,200,3597,3546
130776150522,13122,10104,100,3599,3547
130854071634,13144,9994,100,3436,3605
130921876960,13156,10104,200,3609,3563
130968449458,13166,10104,100,3611,3572
130968449458,13168,10104,100,3611,3574
130977172547,13172,10104,100,3612,3576
131053905195,13180,9994,100,3441,3614
131098215890,13184,10104,100,3615,3583
131114517391,13188,10104,100,3616,3583
131114517391,13190,10104,500,3616,3590
131114517391,13192,10104,100,3616,3591
131114517391,13194,10104,100,3616,3592
131114517391,13196,10104,100,3616,3593
131114517391,13198,10104,100,3616,3595
131314189187,13220,10104,100,3622,3607
131465820600,13232,9994,500,3461,3624
131519898068,13242,9994,100,3464,3627
131557191435,13254,9994,100,3464,3631
131621014266,13260,10104,100,3633,3625
131621014266,13262,10104,100,3633,3629
132047343723,13292,9994,200,3472,3642
132384273309,13326,10104,200,3651,3641
132817066212,13368,9994,200,3485,3665
132832438503,13376,9994,100,3486,3667
132837697149,13382,9994,100,3487,3669
132837697149,13384,9994,100,3492,3669
133038556858,13402,10104,100,3674,3655
133112523530,13410,10104,100,3675,3670
133149933616,13418,10105,200,3676,1639
133149933616,13420,10105,300,3676,1835
133291540727,13432,9994,200,3503,3679
133439219006,13448,9994,100,3509,3684
133472183580,13452,9994,100,3509,3685
133691790850,13464,10105,100,3689,2666
133800826989,13478,10105,200,3693,2781
133945664175,13486,10105,100,3694,2864
134021427030,13490,10105,100,3695,2864
134150372010,13502,10105,200,3696,3004
134379911982,13534,9994,200,3541,3706
134451981422,13544,9994,100,3542,3708
134685471229,13554,9994,500,3543,3712
134712798141,13558,10105,200,3713,3235
134721210277,13564,10105,500,3715,3235
134755648564,13570,9994,100,3555,3716
134877851681,13582,9994,100,3556,3720
135072742250,13598,10105,100,3724,3312
135292733306,13620,9994,200,3562,3730
135405113605,13632,10105,100,3733,3327
135405113605,13634,10105,200,3733,3338
135405113605,13636,10105,100,3733,3345
135405113605,13638,10105,100,3733,3353
135477882981,13646,9994,100,3571,3735
135477882981,13648,9994,200,3573,3735
135477882981,13650,9994,200,3575,3735
135477882981,13652,9994,100,3577,3735
135477882981,13654,9994,100,3581,3735
135477882981,13656,9994,100,3582,3735
135477882981,13658,9994,200,3588,3735
135710238468,13678,10105,100,3740,3376
135898925572,13690,10105,100,3744,3402
135901696728,13694,10105,100,3745,3402
135941150657,13698,10105,100,3746,3412
135941150657,13700,10105,100,3746,3415
135980068899,13708,9994,200,3601,3748
136018485857,13716,9994,100,3606,3749
136154629993,13726,10105,100,3752,3458
136154629993,13728,10105,100,3752,3463
136328410392,13744,10105,100,3756,3474
136328410392,13746,10105,100,3756,3477
136534546730,13764,10105,100,3761,3540
136722498412,13780,9994,100,3632,3765
136749091091,13784,10105,100,3766,3551
137417470114,13838,10105,200,3781,3677
137654444436,13850,9994,100,3656,3783
137654444436,13852,9994,100,3659,3783
137654444436,13854,9994,100,3661,3783
137654444436,13856,9994,500,3662,3783
137654444436,13858,9994,200,3663,3783
137806974863,13878,9994,100,3666,3788
137999895331,13894,9994,100,3668,3792
138369832877,13932,9994,100,3680,3803
138395106427,13936,9994,100,3686,3804
138776052978,13972,9994,100,3699,3818
138779859124,13976,9994,100,3700,3819
138806440006,13982,9994,200,3704,3820
138840464531,13988,10105,100,3822,3726
139126829977,14012,9994,100,3719,3827
139126829977,14014,9994,100,3721,3827
139126829977,14016,9994,100,3722,3827
139126829977,14018,9994,500,3727,3827
139126829977,14020,9994,200,3728,3827
139256694222,14034,9994,100,3729,3832
139256694222,14036,9994,100,3731,3832
139409901769,14048,10105,100,3836,3743
139409901769,14050,10105,100,3836,3747
139709662820,14082,10105,100,3849,3747
139801123161,14098,10105,100,3854,3753
140031604354,14122,9994,100,3738,3863
140035706105,14126,9994,100,3738,3864
140269022615,14150,10105,100,3873,3764
140269022615,14152,10105,200,3873,3768
140269022615,14154,10105,100,3873,3771
140269022615,14156,10105,100,3873,3772
140416977862,14170,10105,200,3876,3776
140686842921,14190,10105,200,3881,3780
141240907034,14220,9994,500,3775,3893
141615295128,14258,9994,100,3785,3903
141632727232,14262,9994,100,3785,3904
141932236555,14290,10105,100,3911,3815
141932236555,14292,10105,100,3911,3816
142109441061,14312,9994,100,3799,3917
142109441061,14314,9994,100,3800,3917
142147389835,14320,10105,100,3919,3816
142251388466,14328,10105,500,3922,3824
142803625391,14364,9994,1000,3814,3930
142889301790,14374,10105,100,3933,3839
142917401681,14384,10105,100,3937,3839
142917401681,14386,10105,100,3937,3843
143945670991,14460,9994,200,3830,3960
144049876719,14472,10105,100,3963,3870
144109670436,14478,9994,100,3840,3964
144206715952,14488,10105,500,3966,3884
144206715952,14490,10105,100,3966,3886
144206715952,14492,10105,200,3966,3889
144206715952,14494,10105,100,3966,3895
144206715952,14496,10105,100,3966,3896
144366465021,14510,9994,100,3841,3969
144383824481,14518,9994,100,3842,3970
144513853323,14526,9994,100,3844,3972
144696710900,14534,9994,100,3844,3974
145044686162,14562,10105,200,3980,3934
145206485378,14586,10105,200,3985,3943
145252321272,14590,10105,100,3986,3945
145252321272,14592,10105,100,3986,3946
145252321272,14594,10105,100,3986,3950
145252321272,14596,10105,100,3986,3953
145252321272,14598,10105,100,3986,3954
145282224962,14602,10105,100,3987,3954
145282224962,14604,10105,100,3987,3956
145475295273,14622,10105,100,3991,3958
145925674335,14648,9994,100,3877,4001
146181732087,14674,9994,200,3882,4009
146231115638,14684,10105,100,4011,3982
146231115638,14686,10105,100,4011,3988
146397288421,14704,9994,200,3887,4016
146397288421,14706,9994,100,3888,4016
146397288421,14708,9994,200,3890,4016
146509307316,14716,10105,100,4019,3993
146543045560,14724,9994,100,3890,4021
146655502951,14734,10105,100,4024,3998
146722257434,14744,9994,100,3894,4027
146722257434,14746,9994,100,3897,4027
146722257434,14748,9994,100,3898,4027
146722257434,14750,9994,100,3900,4027
146722257434,14752,9994,100,3901,4027
147219025775,14790,10105,100,4040,4002
147293748745,14794,9994,200,3907,4041
147293748745,14796,9994,100,3909,4041
147293748745,14798,9994,100,3915,4041
147293748745,14800,9994,100,3918,4041
147505568594,14824,9994,100,3926,4045
147505568594,14826,9994,200,3929,4045
147505568594,14828,9994,200,3931,4045
147660385439,14844,9994,100,3947,4050
148107971651,14882,10105,100,4062,4018
148413948468,14908,9994,100,3977,4067
148581895473,14932,9994,200,3979,4075
148799662860,14942,9994,100,3994,4077
148922203440,14960,10105,100,4082,4035
148922203440,14962,10105,100,4082,4037
148922203440,14964,10105,200,4082,4039
148922203440,14966,10105,200,4082,4046
148922203440,14968,10105,100,4082,4047
148922203440,14970,10105,300,4082,4052
148959714621,14982,9994,100,4004,4085
149119555978,14996,10105,100,4088,4059
149312136016,15014,9994,100,4012,4093
149446939469,15032,10105,100,4100,4069
149716189666,15058,9994,100,4012,4112
150163024928,15094,9994,100,4014,4122
150163024928,15096,9994,400,4017,4122
150273137277,15106,10105,100,4125,4096
150606482436,15148,10105,100,4137,4107
150612571945,15152,10105,100,4138,4107
150614578807,15156,10105,100,4139,4107
150620922405,15160,10105,100,4140,4107
150711941534,15172,10105,100,4142,4109
150711941534,15174,10105,100,4142,4110
151038156094,15198,10105,100,4145,4111
151241864011,15214,10105,200,4150,4115
151281247844,15218,10105,200,4151,4115
151437429822,15234,10105,100,4155,4117
151882212647,15266,9994,200,4079,4162
152030270775,15280,9994,100,4086,4167
152065553328,15286,9994,100,4102,4169
152326965931,15306,10105,100,4174,4157
152339141281,15310,9994,200,4116,4175
153187024346,15356,10105,100,4191,4166
153187024346,15358,10105,100,4191,4170
153269912061,15376,10105,100,4199,4171
153410404289,15390,10105,100,4201,4185
153706609887,15416,9994,100,4144,4209
153878367291,15432,9994,200,4147,4214
153878367291,15434,9994,100,4152,4214
153878367291,15436,9994,200,4161,4214
153966263975,15450,10105,100,4218,4202
153966263975,15452,10105,100,4218,4203
154017744271,15458,9994,200,4172,4220
154017744271,15460,9994,200,4176,4220
154017744271,15462,9994,100,4177,4220
154286200954,15478,10105,100,4225,4203
154305313770,15482,10105,100,4226,4207
154782079980,15516,10105,100,4237,4228
154933473414,15530,10105,100,4240,4231
154933473414,15532,10105,100,4240,4234
154933473414,15534,10105,200,4240,4236
154933473414,15536,10106,100,4240,2071
154986539251,15542,10106,200,4241,2122
155123710678,15554,9994,100,4187,4244
155215611808,15564,9994,100,4188,4247
155224748984,15568,9994,400,4188,4248
155224748984,15570,9994,100,4190,4248
155285468241,15576,9994,200,4192,4250
155322411993,15584,10106,200,4252,2854
155322411993,15586,10106,100,4252,2895
155322411993,15588,10106,700,4252,3364
155395686107,15598,9994,200,4193,4256
155713103937,15624,10106,200,4263,3702
155713103937,15626,10106,200,4263,3751
155713103937,15628,10106,100,4263,3821
155893971874,15642,9994,100,4200,4268
156026347669,15650,10106,100,4270,3848
156273458393,15686,9994,100,4211,4283
156273458393,15688,9994,100,4215,4283
156431570577,15698,9994,100,4219,4286
156431570577,15700,9994,200,4222,4286
156431570577,15702,9994,100,4224,4286
156431570577,15704,9994,200,4232,4286
156431570577,15706,9994,400,4233,4286
156462448138,15712,9994,100,4233,4287
156553739483,15722,10106,200,4289,3892
156585224666,15726,9994,100,4239,4290
156724697962,15738,9994,100,4243,4294
156742503362,15742,10106,100,4295,3928
156751018381,15746,9994,100,4243,4296
156836655869,15760,10106,100,4299,3948
157299194211,15800,10106,100,4308,4049
157299194211,15802,10106,100,4308,4057
157299194211,15804,10106,200,4308,4061
157299194211,15806,10106,100,4308,4092
157422925833,15824,9994,200,4269,4315
